upper_power(kW), lower_power(kW), upper_energy(kWh), lower_energy(kWh)
207.075000, -17.925000, 28.800000, -28.800000
210.675000, -14.325000, 30.000000, -30.000000
222.450000, -2.550000, 30.000000, -30.000000
207.750000, -17.250000, 30.000000, -30.000000
185.100000, -39.900000, 30.000000, -30.000000
202.500000, -22.500000, 30.000000, -30.000000
187.725000, -37.275000, 28.800000, -28.800000
192.675000, -32.325000, 28.800000, -28.800000
194.625000, -30.375000, 30.000000, -30.000000
219.675000, -5.325000, 30.000000, -30.000000
213.675000, -11.325000, 30.000000, -30.000000
220.575000, -4.425000, 30.000000, -30.000000
208.950000, -16.050000, 30.000000, -30.000000
212.925000, -12.075000, 30.000000, -30.000000
206.550000, -18.450000, 28.200000, -28.200000
193.500000, -31.500000, 27.600000, -27.600000
145.200000, -79.800000, 28.800000, -28.800000
174.225000, -50.775000, 24.000000, -24.000000
178.500000, -46.500000, 28.800000, -28.800000
213.600000, -11.400000, 30.000000, -30.000000
193.800000, -31.200000, 30.000000, -30.000000
194.400000, -30.600000, 30.000000, -30.000000
208.200000, -16.800000, 30.000000, -30.000000
207.825000, -17.175000, 28.200000, -28.200000
197.025000, -27.975000, 30.000000, -30.000000
205.125000, -19.875000, 30.000000, -30.000000
203.475000, -21.525000, 30.000000, -30.000000
202.650000, -22.350000, 30.000000, -30.000000
202.200000, -22.800000, 30.000000, -30.000000
200.250000, -24.750000, 28.800000, -28.800000
151.950000, -73.050000, 25.800000, -25.800000
195.075000, -29.925000, 30.000000, -30.000000
209.025000, -15.975000, 30.000000, -30.000000
217.425000, -7.575000, 30.000000, -30.000000
212.400000, -12.600000, 30.000000, -30.000000
208.875000, -16.125000, 30.000000, -30.000000
216.000000, -9.000000, 30.000000, -30.000000
217.125000, -7.875000, 30.000000, -30.000000
212.475000, -12.525000, 30.000000, -30.000000
194.475000, -30.525000, 23.400000, -23.400000
162.900000, -62.100000, 28.800000, -28.800000
187.500000, -37.500000, 27.000000, -27.000000
157.875000, -67.125000, 30.000000, -30.000000
217.500000, -7.500000, 30.000000, -30.000000
221.025000, -3.975000, 29.400000, -29.400000
203.775000, -21.225000, 29.400000, -29.400000
196.800000, -28.200000, 30.000000, -30.000000
202.725000, -22.275000, 30.000000, -30.000000
209.250000, -15.750000, 30.000000, -30.000000
207.150000, -17.850000, 30.000000, -30.000000
207.450000, -17.550000, 30.000000, -30.000000
194.100000, -30.900000, 30.000000, -30.000000
205.425000, -19.575000, 30.000000, -30.000000
194.400000, -30.600000, 26.400000, -26.400000
188.025000, -36.975000, 30.000000, -30.000000
193.950000, -31.050000, 30.000000, -30.000000
213.675000, -11.325000, 30.000000, -30.000000
221.175000, -3.825000, 30.000000, -30.000000
213.225000, -11.775000, 30.000000, -30.000000
204.300000, -20.700000, 30.000000, -30.000000
202.350000, -22.650000, 30.000000, -30.000000
221.025000, -3.975000, 30.000000, -30.000000
223.200000, -1.800000, 30.000000, -30.000000
214.275000, -10.725000, 24.000000, -24.000000
154.350000, -70.650000, 30.000000, -30.000000
182.025000, -42.975000, 28.200000, -28.200000
185.175000, -39.825000, 24.600000, -24.600000
185.850000, -39.150000, 28.200000, -28.200000
201.675000, -23.325000, 30.000000, -30.000000
212.775000, -12.225000, 27.000000, -27.000000
196.725000, -28.275000, 30.000000, -30.000000
200.025000, -24.975000, 30.000000, -30.000000
204.150000, -20.850000, 30.000000, -30.000000
221.925000, -3.075000, 30.000000, -30.000000
209.925000, -15.075000, 30.000000, -30.000000
161.550000, -63.450000, 27.000000, -27.000000
208.425000, -16.575000, 30.000000, -30.000000
203.625000, -21.375000, 30.000000, -30.000000
203.625000, -21.375000, 30.000000, -30.000000
205.200000, -19.800000, 30.000000, -30.000000
203.100000, -21.900000, 28.800000, -28.800000
206.625000, -18.375000, 30.000000, -30.000000
217.125000, -7.875000, 30.000000, -30.000000
212.550000, -12.450000, 30.000000, -30.000000
215.700000, -9.300000, 30.000000, -30.000000
206.550000, -18.450000, 30.000000, -30.000000
220.200000, -4.800000, 30.000000, -30.000000
211.725000, -13.275000, 30.000000, -30.000000
215.925000, -9.075000, 30.000000, -30.000000
194.325000, -30.675000, 28.200000, -28.200000
165.075000, -59.925000, 21.000000, -21.000000
161.925000, -63.075000, 25.800000, -25.800000
163.650000, -61.350000, 25.200000, -25.200000
179.700000, -45.300000, 27.600000, -27.600000
205.275000, -19.725000, 30.000000, -30.000000
201.525000, -23.475000, 28.800000, -28.800000
192.150000, -32.850000, 30.000000, -30.000000
201.000000, -24.000000, 30.000000, -30.000000
187.725000, -37.275000, 29.400000, -29.400000
197.625000, -27.375000, 30.000000, -30.000000
210.825000, -14.175000, 30.000000, -30.000000
198.075000, -26.925000, 30.000000, -30.000000
205.425000, -19.575000, 28.200000, -28.200000
186.825000, -38.175000, 30.000000, -30.000000
204.375000, -20.625000, 30.000000, -30.000000
207.750000, -17.250000, 30.000000, -30.000000
219.525000, -5.475000, 30.000000, -30.000000
217.650000, -7.350000, 30.000000, -30.000000
210.525000, -14.475000, 30.000000, -30.000000
206.550000, -18.450000, 30.000000, -30.000000
218.850000, -6.150000, 30.000000, -30.000000
211.350000, -13.650000, 30.000000, -30.000000
221.175000, -3.825000, 30.000000, -30.000000
203.100000, -21.900000, 30.000000, -30.000000
204.225000, -20.775000, 30.000000, -30.000000
182.775000, -42.225000, 30.000000, -30.000000
187.875000, -37.125000, 30.000000, -30.000000
181.425000, -43.575000, 25.800000, -25.800000
184.650000, -40.350000, 30.000000, -30.000000
201.225000, -23.775000, 30.000000, -30.000000
191.850000, -33.150000, 27.000000, -27.000000
162.225000, -62.775000, 30.000000, -30.000000
203.850000, -21.150000, 30.000000, -30.000000
219.000000, -6.000000, 30.000000, -30.000000
191.775000, -33.225000, 28.800000, -28.800000
182.100000, -42.900000, 30.000000, -30.000000
202.950000, -22.050000, 30.000000, -30.000000
198.450000, -26.550000, 30.000000, -30.000000
196.425000, -28.575000, 30.000000, -30.000000
214.350000, -10.650000, 30.000000, -30.000000
203.700000, -21.300000, 30.000000, -30.000000
214.275000, -10.725000, 30.000000, -30.000000
216.450000, -8.550000, 30.000000, -30.000000
221.175000, -3.825000, 30.000000, -30.000000
210.825000, -14.175000, 30.000000, -30.000000
201.675000, -23.325000, 27.000000, -27.000000
155.700000, -69.300000, 28.200000, -28.200000
199.725000, -25.275000, 27.000000, -27.000000
178.125000, -46.875000, 30.000000, -30.000000
181.350000, -43.650000, 30.000000, -30.000000
196.725000, -28.275000, 27.000000, -27.000000
195.075000, -29.925000, 30.000000, -30.000000
203.475000, -21.525000, 30.000000, -30.000000
190.950000, -34.050000, 30.000000, -30.000000
221.175000, -3.825000, 30.000000, -30.000000
211.875000, -13.125000, 30.000000, -30.000000
193.050000, -31.950000, 30.000000, -30.000000
189.825000, -35.175000, 26.400000, -26.400000
194.175000, -30.825000, 29.400000, -29.400000
176.850000, -48.150000, 30.000000, -30.000000
175.500000, -49.500000, 25.200000, -25.200000
196.650000, -28.350000, 30.000000, -30.000000
196.575000, -28.425000, 30.000000, -30.000000
202.725000, -22.275000, 30.000000, -30.000000
215.925000, -9.075000, 30.000000, -30.000000
205.050000, -19.950000, 30.000000, -30.000000
223.350000, -1.650000, 30.000000, -30.000000
223.725000, -1.275000, 30.000000, -30.000000
209.850000, -15.150000, 30.000000, -30.000000
184.950000, -40.050000, 24.600000, -24.600000
164.250000, -60.750000, 30.000000, -30.000000
191.325000, -33.675000, 28.800000, -28.800000
170.925000, -54.075000, 27.000000, -27.000000
190.425000, -34.575000, 28.200000, -28.200000
207.900000, -17.100000, 30.000000, -30.000000
207.600000, -17.400000, 30.000000, -30.000000
213.825000, -11.175000, 30.000000, -30.000000
208.950000, -16.050000, 30.000000, -30.000000
208.125000, -16.875000, 30.000000, -30.000000
200.025000, -24.975000, 30.000000, -30.000000
209.025000, -15.975000, 30.000000, -30.000000
219.375000, -5.625000, 30.000000, -30.000000
190.875000, -34.125000, 30.000000, -30.000000
171.750000, -53.250000, 25.800000, -25.800000
192.450000, -32.550000, 30.000000, -30.000000
203.025000, -21.975000, 28.800000, -28.800000
203.475000, -21.525000, 30.000000, -30.000000
210.825000, -14.175000, 30.000000, -30.000000
214.350000, -10.650000, 30.000000, -30.000000
210.750000, -14.250000, 30.000000, -30.000000
212.175000, -12.825000, 30.000000, -30.000000
213.975000, -11.025000, 30.000000, -30.000000
214.350000, -10.650000, 30.000000, -30.000000
201.975000, -23.025000, 25.800000, -25.800000
177.750000, -47.250000, 28.800000, -28.800000
170.550000, -54.450000, 27.000000, -27.000000
152.250000, -72.750000, 30.000000, -30.000000
214.950000, -10.050000, 30.000000, -30.000000
215.550000, -9.450000, 30.000000, -30.000000
195.000000, -30.000000, 30.000000, -30.000000
211.800000, -13.200000, 30.000000, -30.000000
199.500000, -25.500000, 30.000000, -30.000000
211.500000, -13.500000, 30.000000, -30.000000
203.100000, -21.900000, 30.000000, -30.000000
191.775000, -33.225000, 30.000000, -30.000000
218.475000, -6.525000, 30.000000, -30.000000
200.250000, -24.750000, 30.000000, -30.000000
177.600000, -47.400000, 30.000000, -30.000000
197.175000, -27.825000, 30.000000, -30.000000
193.125000, -31.875000, 30.000000, -30.000000
202.200000, -22.800000, 30.000000, -30.000000
211.575000, -13.425000, 30.000000, -30.000000
215.325000, -9.675000, 30.000000, -30.000000
216.825000, -8.175000, 30.000000, -30.000000
209.925000, -15.075000, 30.000000, -30.000000
209.025000, -15.975000, 29.400000, -29.400000
214.050000, -10.950000, 29.400000, -29.400000
182.325000, -42.675000, 24.000000, -24.000000
163.875000, -61.125000, 29.400000, -29.400000
195.975000, -29.025000, 27.000000, -27.000000
167.025000, -57.975000, 30.000000, -30.000000
202.425000, -22.575000, 30.000000, -30.000000
217.275000, -7.725000, 30.000000, -30.000000
194.550000, -30.450000, 30.000000, -30.000000
211.725000, -13.275000, 30.000000, -30.000000
205.725000, -19.275000, 30.000000, -30.000000
215.175000, -9.825000, 30.000000, -30.000000
215.775000, -9.225000, 30.000000, -30.000000
204.825000, -20.175000, 30.000000, -30.000000
206.250000, -18.750000, 30.000000, -30.000000
187.950000, -37.050000, 30.000000, -30.000000
184.875000, -40.125000, 30.000000, -30.000000
187.725000, -37.275000, 28.200000, -28.200000
200.850000, -24.150000, 30.000000, -30.000000
202.950000, -22.050000, 30.000000, -30.000000
205.800000, -19.200000, 30.000000, -30.000000
217.050000, -7.950000, 30.000000, -30.000000
213.525000, -11.475000, 30.000000, -30.000000
218.325000, -6.675000, 30.000000, -30.000000
210.525000, -14.475000, 30.000000, -30.000000
212.700000, -12.300000, 30.000000, -30.000000
203.925000, -21.075000, 27.600000, -27.600000
156.450000, -68.550000, 30.000000, -30.000000
187.425000, -37.575000, 28.200000, -28.200000
158.475000, -66.525000, 27.600000, -27.600000
203.175000, -21.825000, 30.000000, -30.000000
209.475000, -15.525000, 29.400000, -29.400000
212.025000, -12.975000, 30.000000, -30.000000
207.075000, -17.925000, 30.000000, -30.000000
205.200000, -19.800000, 30.000000, -30.000000
189.000000, -36.000000, 30.000000, -30.000000
208.425000, -16.575000, 30.000000, -30.000000
195.900000, -29.100000, 28.200000, -28.200000
191.775000, -33.225000, 30.000000, -30.000000
198.300000, -26.700000, 30.000000, -30.000000
201.525000, -23.475000, 30.000000, -30.000000
188.775000, -36.225000, 29.400000, -29.400000
199.875000, -25.125000, 28.800000, -28.800000
210.900000, -14.100000, 30.000000, -30.000000
214.125000, -10.875000, 30.000000, -30.000000
206.700000, -18.300000, 30.000000, -30.000000
204.675000, -20.325000, 30.000000, -30.000000
222.600000, -2.400000, 30.000000, -30.000000
213.300000, -11.700000, 30.000000, -30.000000
220.725000, -4.275000, 28.200000, -28.200000
202.275000, -22.725000, 26.400000, -26.400000
188.325000, -36.675000, 30.000000, -30.000000
207.375000, -17.625000, 30.000000, -30.000000
191.400000, -33.600000, 28.800000, -28.800000
190.650000, -34.350000, 30.000000, -30.000000
170.550000, -54.450000, 30.000000, -30.000000
179.850000, -45.150000, 23.400000, -23.400000
165.450000, -59.550000, 30.000000, -30.000000
198.225000, -26.775000, 30.000000, -30.000000
205.275000, -19.725000, 30.000000, -30.000000
197.325000, -27.675000, 30.000000, -30.000000
188.850000, -36.150000, 30.000000, -30.000000
191.700000, -33.300000, 27.000000, -27.000000
168.900000, -56.100000, 27.000000, -27.000000
189.675000, -35.325000, 30.000000, -30.000000
189.975000, -35.025000, 30.000000, -30.000000
209.100000, -15.900000, 26.400000, -26.400000
200.100000, -24.900000, 30.000000, -30.000000
203.850000, -21.150000, 30.000000, -30.000000
218.925000, -6.075000, 30.000000, -30.000000
212.925000, -12.075000, 30.000000, -30.000000
213.525000, -11.475000, 30.000000, -30.000000
215.475000, -9.525000, 30.000000, -30.000000
207.000000, -18.000000, 30.000000, -30.000000
215.325000, -9.675000, 30.000000, -30.000000
219.900000, -5.100000, 30.000000, -30.000000
200.700000, -24.300000, 30.000000, -30.000000
193.350000, -31.650000, 26.400000, -26.400000
165.825000, -59.175000, 24.600000, -24.600000
180.825000, -44.175000, 28.800000, -28.800000
175.125000, -49.875000, 27.600000, -27.600000
189.825000, -35.175000, 28.800000, -28.800000
190.575000, -34.425000, 30.000000, -30.000000
203.400000, -21.600000, 28.800000, -28.800000
191.925000, -33.075000, 30.000000, -30.000000
199.350000, -25.650000, 30.000000, -30.000000
201.450000, -23.550000, 28.200000, -28.200000
184.500000, -40.500000, 30.000000, -30.000000
195.600000, -29.400000, 30.000000, -30.000000
199.200000, -25.800000, 28.800000, -28.800000
205.575000, -19.425000, 28.800000, -28.800000
197.400000, -27.600000, 28.200000, -28.200000
185.175000, -39.825000, 30.000000, -30.000000
223.425000, -1.575000, 30.000000, -30.000000
212.250000, -12.750000, 30.000000, -30.000000
215.550000, -9.450000, 30.000000, -30.000000
215.625000, -9.375000, 30.000000, -30.000000
218.325000, -6.675000, 30.000000, -30.000000
186.675000, -38.325000, 27.600000, -27.600000
177.975000, -47.025000, 30.000000, -30.000000
197.025000, -27.975000, 30.000000, -30.000000
200.175000, -24.825000, 30.000000, -30.000000
205.350000, -19.650000, 30.000000, -30.000000
141.450000, -83.550000, 28.800000, -28.800000
183.450000, -41.550000, 24.600000, -24.600000
182.025000, -42.975000, 28.800000, -28.800000
205.050000, -19.950000, 30.000000, -30.000000
213.975000, -11.025000, 28.800000, -28.800000
202.500000, -22.500000, 30.000000, -30.000000
200.025000, -24.975000, 30.000000, -30.000000
198.000000, -27.000000, 30.000000, -30.000000
181.275000, -43.725000, 27.600000, -27.600000
196.650000, -28.350000, 28.200000, -28.200000
183.600000, -41.400000, 30.000000, -30.000000
205.350000, -19.650000, 30.000000, -30.000000
213.000000, -12.000000, 30.000000, -30.000000
211.875000, -13.125000, 30.000000, -30.000000
222.300000, -2.700000, 30.000000, -30.000000
216.525000, -8.475000, 30.000000, -30.000000
207.900000, -17.100000, 30.000000, -30.000000
209.925000, -15.075000, 30.000000, -30.000000
210.975000, -14.025000, 30.000000, -30.000000
207.525000, -17.475000, 24.600000, -24.600000
195.225000, -29.775000, 29.400000, -29.400000
191.625000, -33.375000, 25.200000, -25.200000
155.100000, -69.900000, 26.400000, -26.400000
182.925000, -42.075000, 28.800000, -28.800000
172.725000, -52.275000, 29.400000, -29.400000
201.375000, -23.625000, 29.400000, -29.400000
216.675000, -8.325000, 30.000000, -30.000000
213.975000, -11.025000, 30.000000, -30.000000
209.700000, -15.300000, 30.000000, -30.000000
201.450000, -23.550000, 30.000000, -30.000000
210.075000, -14.925000, 30.000000, -30.000000
190.275000, -34.725000, 30.000000, -30.000000
218.550000, -6.450000, 30.000000, -30.000000
167.250000, -57.750000, 28.800000, -28.800000
193.950000, -31.050000, 30.000000, -30.000000
187.500000, -37.500000, 30.000000, -30.000000
206.925000, -18.075000, 28.800000, -28.800000
208.575000, -16.425000, 30.000000, -30.000000
216.075000, -8.925000, 30.000000, -30.000000
214.875000, -10.125000, 30.000000, -30.000000
219.825000, -5.175000, 30.000000, -30.000000
209.700000, -15.300000, 30.000000, -30.000000
208.050000, -16.950000, 30.000000, -30.000000
202.950000, -22.050000, 28.200000, -28.200000
178.725000, -46.275000, 30.000000, -30.000000
197.550000, -27.450000, 25.800000, -25.800000
177.225000, -47.775000, 30.000000, -30.000000
193.350000, -31.650000, 28.800000, -28.800000
188.250000, -36.750000, 30.000000, -30.000000
212.550000, -12.450000, 28.800000, -28.800000
191.325000, -33.675000, 30.000000, -30.000000
198.000000, -27.000000, 27.000000, -27.000000
204.525000, -20.475000, 30.000000, -30.000000
213.750000, -11.250000, 30.000000, -30.000000
218.025000, -6.975000, 30.000000, -30.000000
184.575000, -40.425000, 30.000000, -30.000000
208.950000, -16.050000, 30.000000, -30.000000
206.550000, -18.450000, 30.000000, -30.000000
201.150000, -23.850000, 29.400000, -29.400000
192.825000, -32.175000, 30.000000, -30.000000
200.925000, -24.075000, 28.800000, -28.800000
217.500000, -7.500000, 30.000000, -30.000000
211.350000, -13.650000, 30.000000, -30.000000
208.575000, -16.425000, 30.000000, -30.000000
219.600000, -5.400000, 30.000000, -30.000000
213.525000, -11.475000, 30.000000, -30.000000
211.350000, -13.650000, 30.000000, -30.000000
200.625000, -24.375000, 24.000000, -24.000000
173.025000, -51.975000, 30.000000, -30.000000
203.700000, -21.300000, 30.000000, -30.000000
180.600000, -44.400000, 25.800000, -25.800000
179.850000, -45.150000, 28.800000, -28.800000
182.325000, -42.675000, 28.800000, -28.800000
215.925000, -9.075000, 27.000000, -27.000000
185.100000, -39.900000, 27.600000, -27.600000
198.825000, -26.175000, 30.000000, -30.000000
209.700000, -15.300000, 28.800000, -28.800000
209.475000, -15.525000, 30.000000, -30.000000
213.825000, -11.175000, 30.000000, -30.000000
197.775000, -27.225000, 30.000000, -30.000000
178.575000, -46.425000, 28.200000, -28.200000
199.650000, -25.350000, 30.000000, -30.000000
200.625000, -24.375000, 30.000000, -30.000000
197.850000, -27.150000, 29.400000, -29.400000
198.750000, -26.250000, 28.800000, -28.800000
206.325000, -18.675000, 30.000000, -30.000000
213.375000, -11.625000, 30.000000, -30.000000
216.300000, -8.700000, 30.000000, -30.000000
214.950000, -10.050000, 30.000000, -30.000000
215.850000, -9.150000, 30.000000, -30.000000
213.375000, -11.625000, 30.000000, -30.000000
210.975000, -14.025000, 30.000000, -30.000000
181.500000, -43.500000, 30.000000, -30.000000
200.550000, -24.450000, 30.000000, -30.000000
186.450000, -38.550000, 30.000000, -30.000000
198.750000, -26.250000, 30.000000, -30.000000
195.750000, -29.250000, 30.000000, -30.000000
214.350000, -10.650000, 30.000000, -30.000000
177.000000, -48.000000, 30.000000, -30.000000
203.400000, -21.600000, 30.000000, -30.000000
217.875000, -7.125000, 30.000000, -30.000000
199.725000, -25.275000, 30.000000, -30.000000
207.675000, -17.325000, 30.000000, -30.000000
209.100000, -15.900000, 30.000000, -30.000000
205.725000, -19.275000, 30.000000, -30.000000
196.875000, -28.125000, 28.200000, -28.200000
187.125000, -37.875000, 30.000000, -30.000000
207.525000, -17.475000, 28.800000, -28.800000
211.350000, -13.650000, 30.000000, -30.000000
208.575000, -16.425000, 30.000000, -30.000000
210.450000, -14.550000, 30.000000, -30.000000
214.425000, -10.575000, 30.000000, -30.000000
211.875000, -13.125000, 30.000000, -30.000000
220.800000, -4.200000, 30.000000, -30.000000
215.400000, -9.600000, 30.000000, -30.000000
203.550000, -21.450000, 30.000000, -30.000000
218.850000, -6.150000, 30.000000, -30.000000
203.100000, -21.900000, 30.000000, -30.000000
215.700000, -9.300000, 29.400000, -29.400000
186.300000, -38.700000, 27.600000, -27.600000
177.000000, -48.000000, 30.000000, -30.000000
188.175000, -36.825000, 27.000000, -27.000000
178.875000, -46.125000, 28.800000, -28.800000
201.975000, -23.025000, 28.800000, -28.800000
197.400000, -27.600000, 30.000000, -30.000000
221.025000, -3.975000, 30.000000, -30.000000
191.850000, -33.150000, 24.000000, -24.000000
167.700000, -57.300000, 30.000000, -30.000000
214.125000, -10.875000, 30.000000, -30.000000
196.275000, -28.725000, 29.400000, -29.400000
188.550000, -36.450000, 26.400000, -26.400000
203.625000, -21.375000, 30.000000, -30.000000
216.450000, -8.550000, 29.400000, -29.400000
208.950000, -16.050000, 30.000000, -30.000000
215.850000, -9.150000, 30.000000, -30.000000
206.925000, -18.075000, 30.000000, -30.000000
203.775000, -21.225000, 30.000000, -30.000000
221.250000, -3.750000, 30.000000, -30.000000
210.375000, -14.625000, 30.000000, -30.000000
220.050000, -4.950000, 30.000000, -30.000000
220.500000, -4.500000, 30.000000, -30.000000
206.850000, -18.150000, 30.000000, -30.000000
189.150000, -35.850000, 30.000000, -30.000000
198.300000, -26.700000, 30.000000, -30.000000
179.175000, -45.825000, 30.000000, -30.000000
193.275000, -31.725000, 29.400000, -29.400000
194.025000, -30.975000, 28.800000, -28.800000
194.025000, -30.975000, 30.000000, -30.000000
203.700000, -21.300000, 27.000000, -27.000000
177.525000, -47.475000, 30.000000, -30.000000
192.375000, -32.625000, 30.000000, -30.000000
220.200000, -4.800000, 30.000000, -30.000000
172.200000, -52.800000, 28.800000, -28.800000
180.300000, -44.700000, 27.000000, -27.000000
174.300000, -50.700000, 28.800000, -28.800000
198.675000, -26.325000, 30.000000, -30.000000
210.450000, -14.550000, 30.000000, -30.000000
215.700000, -9.300000, 30.000000, -30.000000
206.550000, -18.450000, 30.000000, -30.000000
218.775000, -6.225000, 30.000000, -30.000000
206.025000, -18.975000, 30.000000, -30.000000
217.350000, -7.650000, 30.000000, -30.000000
220.275000, -4.725000, 30.000000, -30.000000
201.525000, -23.475000, 26.400000, -26.400000
179.475000, -45.525000, 30.000000, -30.000000
177.675000, -47.325000, 24.600000, -24.600000
174.750000, -50.250000, 30.000000, -30.000000
194.400000, -30.600000, 28.800000, -28.800000
196.650000, -28.350000, 30.000000, -30.000000
201.750000, -23.250000, 30.000000, -30.000000
195.000000, -30.000000, 30.000000, -30.000000
198.900000, -26.100000, 30.000000, -30.000000
191.325000, -33.675000, 30.000000, -30.000000
217.425000, -7.575000, 30.000000, -30.000000
204.225000, -20.775000, 27.000000, -27.000000
195.450000, -29.550000, 30.000000, -30.000000
190.500000, -34.500000, 30.000000, -30.000000
195.675000, -29.325000, 30.000000, -30.000000
209.850000, -15.150000, 30.000000, -30.000000
197.850000, -27.150000, 30.000000, -30.000000
199.875000, -25.125000, 30.000000, -30.000000
211.575000, -13.425000, 30.000000, -30.000000
220.200000, -4.800000, 30.000000, -30.000000
220.350000, -4.650000, 30.000000, -30.000000
211.125000, -13.875000, 30.000000, -30.000000
212.475000, -12.525000, 30.000000, -30.000000
207.450000, -17.550000, 30.000000, -30.000000
193.125000, -31.875000, 27.600000, -27.600000
190.200000, -34.800000, 30.000000, -30.000000
198.300000, -26.700000, 28.800000, -28.800000
162.750000, -62.250000, 27.000000, -27.000000
202.650000, -22.350000, 28.200000, -28.200000
206.025000, -18.975000, 30.000000, -30.000000
202.350000, -22.650000, 30.000000, -30.000000
192.375000, -32.625000, 30.000000, -30.000000
210.675000, -14.325000, 30.000000, -30.000000
198.525000, -26.475000, 30.000000, -30.000000
199.125000, -25.875000, 30.000000, -30.000000
214.875000, -10.125000, 30.000000, -30.000000
201.000000, -24.000000, 30.000000, -30.000000
210.525000, -14.475000, 30.000000, -30.000000
210.600000, -14.400000, 30.000000, -30.000000
184.500000, -40.500000, 30.000000, -30.000000
192.900000, -32.100000, 28.800000, -28.800000
217.650000, -7.350000, 30.000000, -30.000000
210.375000, -14.625000, 30.000000, -30.000000
212.025000, -12.975000, 30.000000, -30.000000
214.725000, -10.275000, 30.000000, -30.000000
206.475000, -18.525000, 30.000000, -30.000000
219.000000, -6.000000, 30.000000, -30.000000
220.875000, -4.125000, 30.000000, -30.000000
202.875000, -22.125000, 24.600000, -24.600000
151.725000, -73.275000, 30.000000, -30.000000
181.050000, -43.950000, 29.400000, -29.400000
171.300000, -53.700000, 28.800000, -28.800000
195.750000, -29.250000, 30.000000, -30.000000
210.675000, -14.325000, 26.400000, -26.400000
190.725000, -34.275000, 28.800000, -28.800000
203.475000, -21.525000, 28.800000, -28.800000
192.750000, -32.250000, 30.000000, -30.000000
217.650000, -7.350000, 30.000000, -30.000000
222.300000, -2.700000, 30.000000, -30.000000
203.625000, -21.375000, 30.000000, -30.000000
181.950000, -43.050000, 28.800000, -28.800000
205.875000, -19.125000, 30.000000, -30.000000
199.350000, -25.650000, 30.000000, -30.000000
201.000000, -24.000000, 27.000000, -27.000000
173.850000, -51.150000, 30.000000, -30.000000
191.475000, -33.525000, 30.000000, -30.000000
218.250000, -6.750000, 30.000000, -30.000000
221.175000, -3.825000, 30.000000, -30.000000
217.275000, -7.725000, 30.000000, -30.000000
215.850000, -9.150000, 30.000000, -30.000000
210.150000, -14.850000, 30.000000, -30.000000
192.000000, -33.000000, 30.000000, -30.000000
210.825000, -14.175000, 23.400000, -23.400000
185.475000, -39.525000, 28.200000, -28.200000
189.300000, -35.700000, 29.400000, -29.400000
189.825000, -35.175000, 30.000000, -30.000000
194.400000, -30.600000, 30.000000, -30.000000
206.625000, -18.375000, 28.800000, -28.800000
204.300000, -20.700000, 28.800000, -28.800000
204.225000, -20.775000, 30.000000, -30.000000
220.950000, -4.050000, 30.000000, -30.000000
195.225000, -29.775000, 30.000000, -30.000000
211.875000, -13.125000, 30.000000, -30.000000
196.950000, -28.050000, 30.000000, -30.000000
210.675000, -14.325000, 30.000000, -30.000000
186.750000, -38.250000, 30.000000, -30.000000
192.150000, -32.850000, 23.400000, -23.400000
191.775000, -33.225000, 30.000000, -30.000000
202.275000, -22.725000, 30.000000, -30.000000
196.725000, -28.275000, 30.000000, -30.000000
214.200000, -10.800000, 30.000000, -30.000000
220.275000, -4.725000, 28.800000, -28.800000
197.625000, -27.375000, 30.000000, -30.000000
219.675000, -5.325000, 30.000000, -30.000000
215.775000, -9.225000, 30.000000, -30.000000
207.450000, -17.550000, 30.000000, -30.000000
219.675000, -5.325000, 30.000000, -30.000000
192.150000, -32.850000, 27.000000, -27.000000
183.525000, -41.475000, 27.600000, -27.600000
183.900000, -41.100000, 30.000000, -30.000000
165.000000, -60.000000, 26.400000, -26.400000
201.000000, -24.000000, 30.000000, -30.000000
202.350000, -22.650000, 25.800000, -25.800000
188.850000, -36.150000, 30.000000, -30.000000
211.125000, -13.875000, 28.800000, -28.800000
207.600000, -17.400000, 28.800000, -28.800000
205.725000, -19.275000, 30.000000, -30.000000
207.450000, -17.550000, 30.000000, -30.000000
207.975000, -17.025000, 30.000000, -30.000000
214.725000, -10.275000, 30.000000, -30.000000
195.825000, -29.175000, 28.800000, -28.800000
201.975000, -23.025000, 30.000000, -30.000000
190.875000, -34.125000, 30.000000, -30.000000
207.225000, -17.775000, 30.000000, -30.000000
208.200000, -16.800000, 28.800000, -28.800000
206.025000, -18.975000, 30.000000, -30.000000
216.825000, -8.175000, 30.000000, -30.000000
218.625000, -6.375000, 30.000000, -30.000000
210.375000, -14.625000, 30.000000, -30.000000
210.675000, -14.325000, 30.000000, -30.000000
209.475000, -15.525000, 30.000000, -30.000000
211.800000, -13.200000, 30.000000, -30.000000
192.825000, -32.175000, 29.400000, -29.400000
176.550000, -48.450000, 26.400000, -26.400000
191.400000, -33.600000, 29.400000, -29.400000
193.200000, -31.800000, 25.800000, -25.800000
202.500000, -22.500000, 30.000000, -30.000000
204.375000, -20.625000, 28.800000, -28.800000
197.775000, -27.225000, 30.000000, -30.000000
218.625000, -6.375000, 30.000000, -30.000000
209.025000, -15.975000, 27.600000, -27.600000
184.575000, -40.425000, 27.000000, -27.000000
192.675000, -32.325000, 30.000000, -30.000000
198.150000, -26.850000, 28.200000, -28.200000
198.450000, -26.550000, 30.000000, -30.000000
204.600000, -20.400000, 30.000000, -30.000000
